,Unnamed: 0,killed_by,killer_placement,killer_position_x,killer_position_y,time,victim_placement,victim_position_x,victim_position_y
13279,20275,Down and Out,7.0,358349.0,314885.8,983,10.0,354731.2,314350.8
13278,2622,M416,12.0,386779.1,169803.1,983,19.0,386638.3,169311.8
13280,20299,M416,6.0,364016.1,267696.2,983,10.0,357811.4,288495.8
13290,11828,SCAR-L,8.0,337998.3,220054.0,984,5.0,338041.0,223001.0
13284,19292,M416,4.0,527950.3,240552.2,984,11.0,491355.4,246932.9
13285,19193,M416,1.0,744055.8,467711.4,984,12.0,747319.8,466810.4
13286,4571,Mini 14,2.0,541941.4,358766.2,984,15.0,553631.0,358215.3
13287,5557,SCAR-L,12.0,486243.8,452581.5,984,20.0,484741.5,450215.6
13288,5495,AKM,8.0,547422.4,501857.4,984,19.0,548141.0,502361.9
13289,3075,Vector,9.0,552500.4,479601.7,984,22.0,552068.4,479460.8
13291,13851,UMP9,12.0,368904.1,586404.1,984,14.0,367392.3,585848.7
13292,15672,M416,10.0,482230.8,275613.4,984,30.0,482177.2,273504.4
13293,18793,Mini 14,17.0,396179.6,343437.6,984,13.0,396132.9,355242.0
13294,7177,M16A4,12.0,506189.4,308254.9,984,15.0,507118.3,311459.9
13295,7166,Down and Out,12.0,506193.3,314682.9,984,15.0,506155.8,316781.1
13301,22434,AKM,5.0,287450.7,457208.4,985,22.0,296565.5,448553.3
13302,11524,M416,2.0,550752.4,572913.8,985,14.0,525260.2,564230.2
13300,8533,Mini 14,6.0,289856.9,262495.9,985,19.0,295160.1,262873.9
13297,5195,SCAR-L,10.0,515991.3,345379.1,985,13.0,516682.7,345361.2
13298,8554,Down and Out,6.0,290510.4,264814.1,985,19.0,295873.8,262949.4
13296,12518,Down and Out,9.0,389124.2,336661.7,985,6.0,387802.9,315621.2
13299,5145,Down and Out,10.0,513103.2,344346.5,985,13.0,513910.3,341023.2
13303,2629,AKM,12.0,389678.3,169008.4,986,19.0,387788.8,167535.8
13304,4905,SCAR-L,9.0,336407.8,550098.1,986,10.0,336903.1,551935.3
13305,18749,AKM,12.0,394953.6,355002.8,986,23.0,384391.6,360333.8
13306,13838,AKM,13.0,431597.3,538704.3,986,11.0,431578.1,537705.7
13307,4124,UMP9,11.0,405225.4,300728.4,987,4.0,405096.0,300793.8
13308,18194,Bluezone,,,,987,25.0,431754.0,322565.7
13309,14074,M416,1.0,161712.9,290383.8,987,25.0,161568.1,291192.8
13310,5376,Mini 14,23.0,523700.1,270543.3,987,30.0,525144.7,269451.2
13311,13918,AKM,3.0,415591.5,362535.2,987,2.0,409866.0,370098.8
13318,19014,Kar98k,1.0,247001.0,280135.7,988,27.0,264413.0,276267.0
13316,14875,AKM,1.0,472455.4,256649.0,988,10.0,459308.2,277793.9
13315,17678,Down and Out,1.0,547366.3,514921.3,988,6.0,543711.9,497019.5
13317,20394,AKM,1.0,106236.3,452163.4,988,22.0,105648.5,451474.5
13313,3515,M416,1.0,558629.2,603777.4,988,24.0,570536.8,609950.3
13312,20389,Down and Out,1.0,109015.7,452480.3,988,22.0,106285.3,452125.1
13314,19263,AKM,1.0,395115.8,169843.7,988,14.0,395200.6,169944.0
13326,1679,Down and Out,9.0,477605.1,296294.2,989,14.0,464036.1,292292.4
13324,897,Grenade,1.0,609425.1,400210.1,989,15.0,611821.2,396232.7
13323,1648,Down and Out,9.0,470324.7,307271.9,989,14.0,458323.2,301101.4
13325,24713,UMP9,8.0,198757.0,394819.2,989,34.0,198773.9,394855.3
13321,6458,AKM,1.0,175532.9,200234.5,989,15.0,173436.9,198643.5
13320,6455,Down and Out,1.0,186734.7,209026.4,989,15.0,173790.6,205214.6
13319,906,Down and Out,1.0,600596.3,397216.4,989,15.0,614622.9,395658.6
13322,1644,SKS,9.0,472736.9,306629.8,989,14.0,459096.9,299242.1
13327,23631,Bluezone,,,,990,24.0,0.0,0.0
13328,19608,M16A4,21.0,638553.3,470587.3,990,10.0,619618.2,457631.1
13329,5235,SCAR-L,4.0,468416.3,415834.8,990,14.0,471992.9,412876.7
13330,3948,AKM,10.0,384788.9,476255.2,990,25.0,384253.8,480114.9
13337,17662,Down and Out,1.0,547990.6,514253.4,991,6.0,550667.2,497823.1
13341,5325,AKM,10.0,429710.2,154434.6,991,29.0,429466.1,155361.2
13339,22293,Down and Out,6.0,310890.3,485713.8,991,11.0,310150.7,484631.9
13338,1609,Down and Out,,,,991,22.0,495383.6,342234.0
13336,288,M416,2.0,385301.6,567027.4,991,11.0,384652.9,567247.6
13340,334,Down and Out,2.0,386219.9,568581.3,991,11.0,382559.8,558620.8
13334,3837,Kar98k,1.0,250029.0,316996.4,991,17.0,255070.9,309536.0
13333,22298,SCAR-L,6.0,311025.9,485731.4,991,11.0,309844.3,487687.9
13332,22371,Down and Out,6.0,310947.2,485737.7,991,11.0,309601.7,486309.7
13331,320,Down and Out,2.0,387132.0,569560.4,991,11.0,384290.9,562952.8
13335,9742,Micro UZI,11.0,368184.1,361614.2,991,27.0,368267.7,361476.5
13351,3779,M416,7.0,373656.1,362142.3,992,28.0,386720.5,346207.3
13350,9372,Falling,,,,992,13.0,400405.3,208892.0
13349,7801,Down and Out,16.0,385694.6,427544.6,992,19.0,389207.4,430875.8
13348,7744,M16A4,16.0,385696.8,427543.1,992,19.0,389411.6,431282.7
13347,24187,Falling,14.0,510829.6,269640.0,992,4.0,507312.1,268035.8
13346,10019,M16A4,7.0,403317.7,410366.3,992,9.0,411004.3,396990.1
13345,5385,M16A4,12.0,374129.7,311895.5,992,27.0,365822.7,293923.9
13344,5309,S12K,5.0,452806.8,227394.7,992,28.0,452446.2,228042.1
13343,2137,SCAR-L,24.0,610783.3,485311.5,992,35.0,608490.0,482736.3
13342,5152,Down and Out,13.0,513995.2,341710.5,992,10.0,515536.3,341267.1
13362,17689,Down and Out,1.0,547990.6,514253.4,993,6.0,553945.3,498808.0
13361,15682,UMP9,12.0,490752.0,348463.8,993,29.0,490426.5,348734.3
13360,3053,Down and Out,13.0,515569.1,218431.9,993,16.0,491226.9,234179.1
13359,249,Down and Out,23.0,548701.9,529386.6,993,,552302.2,535668.4
13358,10057,UMP9,15.0,536026.1,312569.5,993,,535904.0,312929.1
13355,9402,Down and Out,,,,993,13.0,399621.6,208996.3
13356,9391,Down and Out,,,,993,13.0,399698.1,208931.4
13354,7168,Grenade,8.0,488791.9,350079.6,993,14.0,489860.7,350362.0
13353,11698,Hit by Car,11.0,581569.4,336235.4,993,6.0,581821.3,336747.9
13352,22416,M416,19.0,450458.9,611593.8,993,21.0,454223.0,614260.6
13357,10055,Down and Out,15.0,536059.6,312582.6,993,,535769.0,313166.9
13363,10029,Down and Out,15.0,536024.3,312571.9,994,,535935.3,312876.9
13364,438,SCAR-L,11.0,324947.8,398263.7,994,19.0,318212.7,397706.7
13365,2310,SKS,8.0,165936.2,633309.0,994,29.0,166424.9,633427.9
13366,2623,Micro UZI,7.0,363960.7,241122.0,994,18.0,365057.7,241840.0
13367,3846,AKM,1.0,250027.5,316978.3,994,17.0,249966.3,315452.7
13368,6667,Mini 14,4.0,337428.8,524903.4,994,37.0,332094.4,536084.0
13369,416,Down and Out,11.0,324966.0,398185.1,994,19.0,318349.0,398114.1
13376,16321,Grenade,7.0,466506.5,367351.2,995,,467467.0,369944.5
13378,7893,Down and Out,1.0,317859.9,359799.8,995,20.0,316549.1,367667.2
13377,9152,Down and Out,7.0,413845.8,457885.2,995,14.0,405011.0,465359.2
13375,16344,Down and Out,7.0,470704.1,369934.1,995,,469994.6,370196.3
13379,19143,M416,7.0,535133.2,576418.0,995,9.0,544310.0,578680.9
13373,13711,SCAR-L,23.0,357798.6,372890.0,995,37.0,337965.2,366755.0
13372,16224,Grenade,25.0,337775.7,221376.3,995,29.0,337723.0,218713.8
13371,20398,Mini 14,4.0,246480.5,466788.6,995,21.0,246945.8,467436.8
13370,7910,AKM,12.0,552148.7,481211.7,995,17.0,554830.8,475425.6
13374,7895,UMP9,19.0,316146.9,367194.9,995,20.0,316661.6,368023.9
13388,17671,Down and Out,1.0,555883.4,522283.3,996,10.0,556268.9,526234.4
13387,7169,AKM,2.0,533699.7,380327.6,996,,534269.9,378364.2
13386,4138,Down and Out,4.0,406385.5,300715.6,996,11.0,405358.2,300866.1
13385,24748,Mini 14,4.0,251273.6,397550.8,996,33.0,250622.5,426398.3
13384,4198,UMP9,4.0,406271.0,300704.7,996,11.0,405663.1,300954.2
13383,12144,Down and Out,19.0,417988.9,481942.1,996,20.0,425723.8,481893.5
13382,24045,Bluezone,,,,996,10.0,576540.9,544477.6
13381,17675,M416,1.0,556177.2,522333.3,996,10.0,556261.4,526914.1
13380,16323,Down and Out,7.0,466415.0,367392.7,996,,467708.8,369077.3
13389,8003,Mini 14,29.0,357072.9,397520.3,997,32.0,361310.5,392869.8
13390,5140,M416,9.0,538558.8,322193.8,997,10.0,515868.3,341274.2
13391,16325,Down and Out,7.0,466483.1,367363.7,997,,467650.2,369955.4
13397,22805,AKM,8.0,495054.4,275972.3,998,16.0,495079.2,275810.4
13396,2459,M416,8.0,217910.4,560291.9,998,16.0,217798.0,560322.9
13395,19943,Kar98k,3.0,658998.8,336215.6,998,14.0,663824.0,348977.2
13398,7159,Down and Out,2.0,533708.4,380334.9,998,,536042.6,379860.7
13393,20106,M16A4,9.0,405575.1,308155.2,998,17.0,385217.2,288440.4
13392,20079,Down and Out,9.0,405575.1,308155.2,998,17.0,384859.4,289201.2
13394,19946,Down and Out,3.0,657484.1,353416.8,998,14.0,663526.8,349032.3
13399,2869,M416,5.0,356253.6,322619.3,999,29.0,355353.1,323713.2
13400,6352,S12K,11.0,589176.9,451014.8,999,5.0,589121.4,450808.1
13401,18356,UMP9,8.0,329011.9,392518.2,999,15.0,330289.6,390779.8
13402,21556,Kar98k,1.0,482364.5,333102.0,999,20.0,475400.0,347894.7
13403,13686,AKM,16.0,408048.4,312842.3,999,36.0,409038.1,312124.6
13404,18405,Down and Out,8.0,329383.8,391980.8,999,15.0,327370.0,388091.4
13405,6165,M16A4,4.0,230943.9,465738.4,999,29.0,229031.3,471988.0
13407,9009,Down and Out,8.0,567871.4,383602.0,1000,22.0,568210.7,382946.5
13408,24859,M416,4.0,296884.0,408702.2,1000,10.0,300469.8,421213.2
13406,8979,UMP9,8.0,567836.6,383639.2,1000,22.0,568254.4,382801.8
13409,1900,Down and Out,15.0,582489.1,336067.9,1001,18.0,573481.7,325805.6
13410,3922,Down and Out,1.0,250010.9,317152.5,1001,16.0,241307.7,290493.2
13411,9792,M416,12.0,209800.9,417658.4,1001,26.0,212051.1,418765.1
13412,22602,M416,7.0,591059.3,389336.7,1001,14.0,585733.8,394624.0
13413,3886,AKM,1.0,248047.3,315128.5,1001,16.0,241176.7,290520.6
13414,9379,UMP9,1.0,347805.9,322781.5,1002,12.0,348965.6,322340.8
13415,22108,Down and Out,4.0,671936.4,419485.5,1002,14.0,661935.4,413241.8
13416,5953,Mini 14,5.0,530541.5,499293.8,1002,12.0,546391.9,516020.8
13425,24880,Down and Out,4.0,296884.0,408702.2,1003,10.0,302171.4,421009.5
13428,5993,Kar98k,1.0,367673.9,586061.0,1003,9.0,358203.5,574146.6
13427,24208,Down and Out,4.0,507502.9,275880.4,1003,14.0,509346.9,271759.4
13426,8953,Down and Out,12.0,603240.8,474117.0,1003,13.0,609770.3,477302.1
13423,24189,M416,4.0,508036.2,276013.8,1003,14.0,509578.9,274133.9
13424,17141,Mini 14,2.0,485152.7,297966.0,1003,11.0,479991.7,296358.2
13421,24197,Down and Out,4.0,503907.6,272925.2,1003,14.0,511076.8,269594.7
13417,2498,S1897,8.0,216064.3,559966.4,1003,16.0,216218.6,559857.1
13418,19155,M416,7.0,535195.4,576486.0,1003,9.0,540432.1,572097.3
13422,5998,Down and Out,1.0,367865.9,586291.9,1003,9.0,344755.3,560583.7
13420,5982,Down and Out,1.0,367864.8,586292.3,1003,9.0,345494.4,561140.6
13419,2491,Down and Out,8.0,233544.7,547557.6,1003,16.0,220767.0,557873.1
13429,24192,Kar98k,13.0,679659.3,390660.1,1004,3.0,661064.4,379543.6
13430,13826,Kar98k,14.0,372857.4,586433.1,1004,12.0,363760.3,580290.3
13431,16029,AKM,1.0,578675.4,411635.5,1004,8.0,577893.4,413393.5
13432,9962,SCAR-L,19.0,280634.3,269312.0,1004,23.0,274255.8,269967.6
13433,2733,SCAR-L,1.0,377410.5,311229.7,1004,12.0,378686.2,309458.8
13434,3269,Mini 14,8.0,571422.4,263770.9,1004,16.0,556392.2,256061.5
13439,18387,Kar98k,1.0,277861.4,312135.0,1005,11.0,296727.6,307824.2
13438,1899,S1897,19.0,500182.5,422132.3,1005,11.0,500598.6,422905.3
13437,3264,Down and Out,3.0,556205.2,254733.0,1005,16.0,555979.3,254877.2
13436,3226,Mini 14,8.0,566893.6,257710.1,1005,16.0,558517.8,254340.0
13435,18750,M16A4,20.0,381086.8,360444.5,1005,23.0,383616.3,357025.6
13440,17595,Down and Out,3.0,276784.1,452361.9,1006,15.0,283983.2,450305.5
13441,17591,M16A4,3.0,278056.5,454836.3,1006,15.0,281417.9,452744.6
13442,12710,Mini 14,1.0,418153.7,285298.5,1006,22.0,409523.8,277331.7
13443,1024,M416,14.0,265443.9,575815.3,1006,13.0,282988.1,574566.3
13444,2724,Down and Out,12.0,380600.1,313942.6,1006,,378716.1,312514.4
13453,521,SKS,8.0,272080.9,292214.1,1007,29.0,264776.6,276079.9
13452,17206,Down and Out,11.0,480143.6,296200.0,1007,12.0,480372.1,296934.8
13451,17192,Mini 14,2.0,485152.4,297966.8,1007,11.0,480100.2,296375.7
13450,16144,S686,28.0,366641.3,380883.8,1007,31.0,365073.5,381001.7
13445,1824,AKM,11.0,500742.0,422974.1,1007,19.0,500424.1,422223.2
13448,7072,Hit by Car,17.0,233701.0,451726.3,1007,17.0,233701.0,451726.3
13447,17209,M416,2.0,485152.1,298212.8,1007,12.0,480220.7,298173.0
13446,13696,Bluezone,,,,1007,35.0,548440.7,397079.5
13449,10644,SCAR-L,13.0,345026.9,388311.7,1007,16.0,340140.6,383368.3
13454,1966,SCAR-L,11.0,457654.7,245025.1,1008,14.0,458113.8,247284.4
13455,6408,AKM,3.0,666288.3,309313.9,1008,16.0,666574.9,309472.9
13456,2862,SCAR-L,18.0,406604.3,356942.0,1008,28.0,405066.2,354035.2
13457,17485,S12K,3.0,413803.2,480983.4,1008,13.0,413407.2,481277.3
13465,13403,M16A4,5.0,344176.5,400221.9,1009,10.0,354386.2,407700.6
13469,17575,Down and Out,3.0,280527.0,460124.2,1009,4.0,317756.2,445589.3
13468,9135,UMP9,16.0,366446.3,582941.4,1009,5.0,367092.1,584345.7
13467,18334,UMP9,1.0,275707.7,312144.2,1009,14.0,290740.9,301928.7
13466,10262,UMP9,1.0,411690.5,328928.9,1009,13.0,415174.5,331111.7
13464,3926,Bluezone,,,,1009,26.0,173048.2,330137.1
13463,18060,Down and Out,4.0,428556.2,305672.9,1009,12.0,436866.0,306671.8
13462,18126,M16A4,4.0,435356.4,306887.7,1009,12.0,435125.6,308327.1
13461,19106,SKS,2.0,348762.6,562776.4,1009,8.0,361829.6,578146.8
13460,1333,UMP9,16.0,514866.2,503920.4,1009,41.0,517645.6,504043.1
13459,14318,AKM,1.0,238819.3,628937.4,1009,28.0,236336.3,630535.1
13458,11962,UMP9,6.0,582560.0,373033.6,1009,20.0,576791.1,371416.1
13483,23904,SCAR-L,1.0,309091.6,493800.0,1010,39.0,273287.7,467719.6
13481,17545,VSS,14.0,317571.3,435687.3,1010,4.0,317983.0,445809.6
13480,9487,Down and Out,17.0,297558.1,506908.6,1010,18.0,297545.7,508755.7
13479,10260,UMP9,1.0,411690.5,328928.9,1010,13.0,413632.4,327741.7
13478,23673,SCAR-L,5.0,550087.3,533387.9,1010,23.0,552249.9,537123.1
13477,4597,Mini 14,2.0,539556.4,360023.1,1010,15.0,552946.8,358090.3
13482,16085,M416,1.0,551356.0,562602.9,1010,17.0,542151.2,579697.1
13475,4598,Down and Out,2.0,557305.7,358220.3,1010,15.0,553354.6,358205.3
13474,1026,M416,9.0,379069.1,579896.6,1010,,367107.8,584736.9
13473,15218,AKM,7.0,467613.3,473622.3,1010,12.0,467338.6,473242.4
13472,16485,Uaz,1.0,343247.4,293593.9,1010,13.0,347932.1,299204.8
13471,264,Hit by Car,1.0,549225.7,529940.1,1010,23.0,548910.6,529525.1
13470,1982,SCAR-L,11.0,457980.1,244954.5,1010,14.0,459227.6,250421.0
13476,9524,M416,17.0,298616.2,506658.1,1010,18.0,298452.2,508599.9
13489,22722,Kar98k,1.0,371716.7,380059.7,1011,29.0,380994.5,354137.6
13487,16448,SCAR-L,1.0,342721.3,293312.1,1011,13.0,348150.8,299575.7
13488,12196,Micro UZI,1.0,485839.3,298532.1,1011,35.0,485299.2,298047.1
13485,5561,M249,4.0,342255.1,374756.9,1011,6.0,342783.2,375276.1
13484,21296,SKS,14.0,424626.8,423264.8,1011,27.0,426877.3,425231.1
13486,546,Bluezone,,,,1011,28.0,270295.9,364654.3
13490,24851,AKM,7.0,536674.8,313668.4,1012,7.0,536474.1,313358.2
13491,17114,Down and Out,1.0,537377.6,445045.6,1012,13.0,539474.8,443629.0
13492,11857,Down and Out,3.0,448368.2,252578.4,1012,14.0,473808.3,244329.5
13493,2734,Down and Out,1.0,378056.3,311428.2,1012,12.0,379318.6,312255.2
13494,1898,Down and Out,15.0,577559.4,341283.5,1012,18.0,574136.6,327063.3
13495,1906,AKM,15.0,573957.5,332135.1,1012,18.0,574816.4,327704.5
13496,17083,M16A4,1.0,537530.2,444838.2,1012,13.0,536049.8,437525.7
13497,2735,SCAR-L,1.0,377981.1,311455.1,1012,12.0,379663.6,312904.4
13502,18177,M416,1.0,436939.7,418407.0,1013,24.0,438746.9,423535.6
13504,11260,M416,5.0,337295.6,218950.4,1013,21.0,337868.3,219111.1
13501,1968,SCAR-L,11.0,457726.9,251740.6,1013,14.0,459708.1,250242.4
13503,13783,Bluezone,5.0,411367.0,517711.4,1013,7.0,440451.9,447248.7
13499,4852,Down and Out,9.0,336202.3,550544.0,1013,8.0,337204.3,547724.9
13500,2152,Mini 14,1.0,590576.1,602162.8,1013,34.0,586561.6,615694.3
13498,8746,AKM,9.0,144942.5,334966.6,1013,10.0,145105.9,335393.3
13505,4794,Down and Out,1.0,523656.1,616397.4,1014,17.0,523831.5,614950.1
13506,6577,Mini 14,2.0,523927.2,625683.3,1014,15.0,531927.7,634563.1
13507,19647,Down and Out,2.0,533358.2,234422.9,1014,22.0,532021.4,235472.0
13508,3595,Down and Out,9.0,358267.5,316633.2,1014,12.0,357853.2,320854.3
13509,4788,M416,1.0,526145.5,614646.6,1014,17.0,517658.4,621601.1
13515,2593,Bluezone,,,,1015,34.0,0.0,0.0
13514,1574,death.ProjMolotov_DamageField_C,22.0,473763.0,360008.2,1015,22.0,473763.0,360008.2
13513,12371,Bluezone,,,,1015,6.0,277139.2,302709.6
13511,16851,AKM,2.0,507685.8,364883.1,1015,16.0,500914.3,372601.9
13510,17362,AKM,6.0,490653.9,476647.2,1015,10.0,464491.8,476103.2
13512,12015,Kar98k,50.0,545189.7,343514.4,1015,18.0,574338.4,361499.9
13516,6425,SCAR-L,9.0,582205.0,335356.6,1016,19.0,584608.9,334096.5
13517,24353,VSS,1.0,454453.3,484479.1,1016,23.0,456799.0,472989.0
13518,16103,M16A4,7.0,418427.9,583652.9,1016,14.0,430169.9,593979.6
13519,3027,M416,9.0,575122.2,183436.1,1016,18.0,568583.9,194459.5
13520,4101,M416,10.0,154816.5,273507.1,1016,15.0,150302.4,276978.7
13527,1021,SKS,1.0,367473.1,584552.2,1017,9.0,379108.2,579478.3
13528,1409,Mini 14,5.0,331697.8,386311.9,1017,18.0,328469.8,392033.9
13529,5397,SCAR-L,13.0,405528.6,308765.1,1017,26.0,390743.6,317481.2
13526,3336,SKS,1.0,577960.0,495732.6,1017,29.0,597098.8,504319.9
13522,3620,M416,9.0,357758.0,320246.9,1017,12.0,357131.9,320949.2
13524,1247,Mini 14,2.0,103868.3,445817.2,1017,10.0,102189.1,445791.2
13523,5336,SCAR-L,9.0,463512.9,298511.5,1017,25.0,469020.2,305205.0
13521,2745,M416,11.0,374061.3,401351.8,1017,16.0,373881.6,401465.8
13525,2998,UMP9,11.0,503612.2,273851.8,1017,19.0,505473.1,274313.9
13536,18374,Down and Out,1.0,277921.2,312109.3,1018,13.0,296965.2,308107.9
13535,9154,SCAR-L,5.0,366537.9,583945.1,1018,16.0,367820.8,584876.8
13533,18369,Kar98k,1.0,275613.3,311190.2,1018,13.0,297983.0,307458.7
13534,15989,AKM,1.0,578176.9,417077.1,1018,8.0,577377.3,415945.6
13531,23963,AKM,3.0,433354.9,272298.2,1018,15.0,433681.3,272518.6
13530,7477,Down and Out,2.0,409559.9,477311.4,1018,14.0,409778.1,474313.5
13532,18352,Down and Out,14.0,292035.2,303478.7,1018,13.0,298165.6,311578.7
13549,19509,Down and Out,6.0,318906.4,356913.6,1019,14.0,316575.3,357310.7
13548,11235,M416,5.0,337979.1,218737.3,1019,21.0,338218.8,218485.8
13547,15816,Down and Out,13.0,333239.2,548385.1,1019,14.0,334474.9,549746.6
13546,3947,AKM,10.0,386136.9,478285.6,1019,25.0,384069.9,477767.8
13545,19497,Down and Out,6.0,318816.9,356810.5,1019,14.0,317412.0,357464.6
13544,16043,M416,1.0,550955.0,562580.4,1019,15.0,516774.1,532565.3
13541,11552,AWM,1.0,584409.7,337397.5,1019,15.0,603840.9,351519.9
13542,9773,Tommy Gun,17.0,355272.9,322753.7,1019,25.0,355472.8,322520.4
13540,16796,AKM,15.0,415011.4,292991.5,1019,14.0,414912.2,292842.8
13539,703,Down and Out,5.0,559157.1,503420.6,1019,19.0,550557.1,533023.3
13538,11602,Down and Out,,,,1019,6.0,311412.6,423999.2
13537,19496,SCAR-L,6.0,318157.9,359005.5,1019,14.0,316362.5,359050.8
13543,679,M416,12.0,551413.9,547471.2,1019,19.0,552848.0,538365.1
13557,17275,AKM,3.0,421515.3,403774.9,1020,15.0,414092.9,407415.8
13556,9070,Punch,5.0,486338.9,456334.4,1020,5.0,0.0,0.0
13555,13311,S1897,14.0,295682.9,447001.5,1020,15.0,296448.2,446830.3
13554,13480,M16A4,2.0,169581.1,339912.2,1020,13.0,169438.7,339277.2
13553,17655,M416,1.0,550522.7,524692.0,1020,9.0,552148.1,527606.6
13551,17635,Down and Out,1.0,550766.6,524611.5,1020,9.0,551105.3,520801.2
13550,9138,UMP9,16.0,366446.3,582941.4,1020,5.0,366594.4,584037.6
13552,13291,Down and Out,14.0,295761.6,446994.0,1020,15.0,296455.7,446740.7
13569,11582,M416,14.0,527928.8,565765.4,1021,2.0,527813.4,565769.1
13568,14830,AKM,2.0,333568.8,549906.4,1021,9.0,333343.4,548191.4
13567,9762,Mini 14,4.0,330077.6,444173.8,1021,24.0,325629.2,448042.6
13566,15819,M16A4,13.0,333207.4,548458.6,1021,14.0,335974.3,549658.6
13565,15815,M16A4,4.0,326288.0,526751.4,1021,13.0,333207.4,548458.6
13564,15851,Down and Out,14.0,334485.4,549736.0,1021,13.0,333211.2,548506.6
13562,13702,AKM,18.0,363330.1,409083.2,1021,34.0,362877.7,409202.9
13561,13821,Grenade,13.0,431381.0,538296.4,1021,11.0,435999.1,533800.9
13560,16806,M16A4,14.0,414581.9,292626.7,1021,15.0,414789.8,293047.5
13559,1028,M416,4.0,269114.9,571598.8,1021,14.0,271219.1,571882.1
13558,23872,M16A4,26.0,353000.2,409547.3,1021,38.0,350611.6,408258.8
13563,497,Falling,27.0,426700.8,217050.3,1021,27.0,426700.8,217050.3
13570,18862,Down and Out,5.0,365279.8,352208.2,1022,18.0,366192.5,352090.4
13571,18868,Down and Out,5.0,365262.4,352474.6,1022,18.0,367394.5,351373.8
13572,18815,M416,5.0,365433.9,352479.2,1022,18.0,366205.2,352339.8
13573,4237,SCAR-L,2.0,620516.7,429230.3,1022,13.0,621642.4,423499.2
13574,20458,AKM,19.0,268353.1,326053.8,1022,19.0,266762.0,330121.5
13575,1340,Kar98k,1.0,377951.6,373201.9,1022,40.0,381478.1,357285.5
13576,13506,SCAR-L,8.0,341125.2,345661.8,1022,,331102.1,371766.8
13577,4888,Down and Out,8.0,336971.3,547691.6,1022,8.0,333826.9,547826.8
13582,24936,Down and Out,4.0,279410.7,426129.4,1023,10.0,297438.1,421374.2
13584,4910,S12K,8.0,334320.1,548740.0,1023,9.0,334083.4,548782.7
13581,7453,Down and Out,2.0,409617.6,478657.5,1023,14.0,413807.6,476597.4
13585,11632,M416,7.0,481668.5,314584.6,1023,17.0,478930.3,307591.2
13579,13533,Down and Out,8.0,341273.3,345586.2,1023,,333248.3,372595.9
13580,8055,M16A4,3.0,352968.3,495494.9,1023,31.0,352280.3,488896.8
13583,17090,SCAR-L,4.0,373761.6,420327.2,1023,4.0,373761.6,420327.2
13578,24869,SKS,4.0,280092.8,426189.3,1023,10.0,299804.5,422132.3
13593,19105,SCAR-L,1.0,551220.6,558693.1,1024,7.0,537893.8,577091.8
13586,17665,Down and Out,1.0,533704.4,506764.4,1024,,543686.1,516336.5
13587,9534,Down and Out,18.0,298452.2,508599.9,1024,17.0,297558.1,506908.6
13588,17592,Drown,,,,1024,13.0,372353.4,521092.5
13589,24210,M416,13.0,679301.9,390924.3,1024,3.0,664051.4,383048.5
13590,9520,Kar98k,12.0,293584.3,525107.5,1024,17.0,297685.8,506826.8
13591,17819,UMP9,16.0,405385.8,310621.7,1024,30.0,405780.9,309025.8
13592,17686,M416,1.0,550052.2,524658.2,1024,,548686.6,526059.2
13594,17852,Kar98k,23.0,379606.9,375473.7,1025,29.0,388284.3,362419.8
13595,16303,Mini 14,24.0,304844.5,215905.1,1025,28.0,304702.6,211369.7
13596,5665,Bluezone,10.0,547217.8,465258.5,1025,7.0,549066.4,455178.5
13597,19641,S12K,2.0,532781.6,235999.3,1025,22.0,532037.1,235925.2
13598,2352,SCAR-L,7.0,234276.6,523974.9,1025,28.0,233942.3,520825.5
13599,19421,SKS,4.0,517029.0,570854.6,1025,11.0,521425.3,571721.6
13605,15651,AKM,13.0,459872.8,363173.6,1026,4.0,458810.8,365632.2
13606,7494,Down and Out,2.0,409777.4,476541.4,1026,14.0,410261.5,476467.2
